C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_135.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_135.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_135.jpg, -0.1893155, 1, 0, 24.71646
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_238.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_238.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_238.jpg, 0, 1, 0, 25.65762
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_339.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_339.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_339.jpg, 0, 1, 0, 26.59689
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_443.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_443.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_443.jpg, 0.1774704, 1, 0, 27.51916
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_548.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_548.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_548.jpg, 0.2717046, 1, 0, 28.34556
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_654.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_654.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_654.jpg, 0, 1, 0, 29.44644
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_754.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_754.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_754.jpg, 0, 1, 0, 30.19094
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_859.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_859.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_859.jpg, 0, 1, 0, 30.19057
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_33_961.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_33_961.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_33_961.jpg, 0, 1, 0, 30.18772
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_066.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_066.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_066.jpg, 0, 1, 0, 30.19031
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_170.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_170.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_170.jpg, -0.2547096, 1, 0, 30.17368
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_272.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_272.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_272.jpg, 0, 1, 0, 30.18983
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_373.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_373.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_373.jpg, 0, 1, 0, 30.19018
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_474.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_474.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_474.jpg, 0, 1, 0, 30.19032
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_578.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_578.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_578.jpg, -0.2930994, 1, 0, 30.16961
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_683.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_683.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_683.jpg, -0.01957799, 1, 0, 30.18999
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_786.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_786.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_786.jpg, 0, 1, 0, 30.18999
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_893.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_893.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_893.jpg, -0.2304681, 1, 0, 30.17847
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_34_996.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_34_996.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_34_996.jpg, -0.1922577, 1, 0, 30.18874
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_100.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_100.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_100.jpg, -0.08197501, 1, 0, 30.19056
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_204.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_204.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_204.jpg, -0.1237422, 1, 0, 30.19079
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_309.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_309.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_309.jpg, 0, 1, 0, 30.1899
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_409.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_409.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_409.jpg, 0, 1, 0, 30.1898
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_511.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_511.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_511.jpg, -0.1233831, 1, 0, 30.18673
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_617.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_617.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_617.jpg, -0.0427311, 1, 0, 30.19076
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_719.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_719.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_719.jpg, -0.1682187, 1, 0, 30.18575
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_824.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_824.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_824.jpg, -0.09729214, 1, 0, 30.19086
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_35_928.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_35_928.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_35_928.jpg, -0.0844995, 1, 0, 30.19014
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_032.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_032.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_032.jpg, -0.3423763, 1, 0, 30.1696
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_133.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_133.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_133.jpg, -0.04007762, 1, 0, 30.19008
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_236.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_236.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_236.jpg, 0, 1, 0, 30.18958
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_341.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_341.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_341.jpg, 0, 1, 0, 30.19027
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_441.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_441.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_441.jpg, 0, 1, 0, 30.1903
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_549.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_549.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_549.jpg, 0, 1, 0, 30.1903
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_654.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_654.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_654.jpg, -0.3177852, 1, 0, 30.16658
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_755.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_755.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_755.jpg, -0.01716751, 1, 0, 30.18978
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_858.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_858.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_858.jpg, 0, 1, 0, 30.18999
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_36_958.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_36_958.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_36_958.jpg, 0, 1, 0, 30.19032
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_065.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_065.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_065.jpg, -0.1035492, 1, 0, 30.18803
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_166.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_166.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_166.jpg, -0.1419921, 1, 0, 30.1889
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_269.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_269.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_269.jpg, 0, 1, 0, 30.18988
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_371.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_371.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_371.jpg, -0.2446281, 1, 0, 30.17764
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_478.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_478.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_478.jpg, -0.05290621, 1, 0, 30.19112
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_582.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_582.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_582.jpg, 0, 1, 0, 30.18993
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_691.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_691.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_691.jpg, 0, 1, 0, 30.19028
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_793.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_793.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_793.jpg, 0, 1, 0, 30.19039
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_895.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_895.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_895.jpg, 0, 1, 0, 30.19032
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_37_996.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_37_996.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_37_996.jpg, 0, 1, 0, 30.19031
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_103.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_103.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_103.jpg, -0.2208822, 1, 0, 30.17715
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_204.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_204.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_204.jpg, 0, 1, 0, 30.1897
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_307.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_307.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_307.jpg, -0.1825653, 1, 0, 30.18325
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_412.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_412.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_412.jpg, -0.08651461, 1, 0, 30.19135
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_513.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_513.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_513.jpg, 0, 1, 0, 30.1898
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_618.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_618.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_618.jpg, 0, 1, 0, 30.19022
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_724.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_724.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_724.jpg, 0, 1, 0, 30.1903
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_830.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_830.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_830.jpg, -0.0330669, 1, 0, 30.19028
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_38_937.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_38_937.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_38_937.jpg, -0.3850434, 1, 0, 30.15719
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_39_044.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_39_044.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_39_044.jpg, -0.09225449, 1, 0, 30.19164
C:\Users\User\Downloads\simulator-windows-64\IMG\center_2024_08_17_16_18_39_153.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\left_2024_08_17_16_18_39_153.jpg, C:\Users\User\Downloads\simulator-windows-64\IMG\right_2024_08_17_16_18_39_153.jpg, 0, 1, 0, 30.18981
